ID,name,releasedate,Asynchronous Multiplayer,Co-op,Co-op Campaign,Competitive,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Party-Based RPG,PvE,PvP,Replay Value,Singleplayer,free_to_play,Casual,RPG,Massively_Multiplayer
333420,Cossacks 3,20-Sep-16,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
212500,The Lord of the Rings Online�,06-Jun-12,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1
235540,Warhammer: End Times - Vermintide,23-Oct-15,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
269210,Hero Siege,29-Jan-14,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
531640,Eternal Card Game,15-Nov-18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
65930,The Bureau: XCOM Declassified,22-Aug-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
310950,Street Fighter V,15-Feb-16,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
275850,No Man's Sky,12-Aug-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
367500,Dragon's Dogma: Dark Arisen,15-Jan-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
448440,Bizarre Earthquake,11-May-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12210,Grand Theft Auto IV,02-Dec-08,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
226840,Age of Wonders III,31-Mar-14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
601430,The Evil Within 2,12-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
675010,Spintires: MudRunner,30-Oct-17,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
17390,Spore,19-Dec-08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
1840,Source Filmmaker,10-Jul-12,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
646570,Slay the Spire,23-Jan-19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
297000,Heroes of Might & Magic III - HD Edition,28-Jan-15,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
113400,APB Reloaded,06-Dec-11,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
612510,The Far Frontier,26-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263280,Spintires,12-Jun-14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
206420,Saints Row IV,11-Sep-13,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
236870,HITMAN�,11-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
624120,Football Manager Touch 2018,09-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220240,Far Cry� 3,28-Nov-12,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
521890,Hello Neighbor,08-Dec-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
438100,VRChat,01-Feb-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
299740,Miscreated,18-Dec-18,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
65980,Sid Meier's Civilization: Beyond Earth,23-Oct-14,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
219640,Chivalry: Medieval Warfare,16-Oct-12,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
588650,Dead Cells,06-Aug-18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
442080,Riders of Icarus,06-Jul-16,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
55230,Saints Row: The Third,14-Nov-11,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
221680,Rocksmith� 2014 Edition - Remastered,04-Oct-16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
208580,STAR WARS� Knights of the Old Republic� II: The Sith Lords�,23-Aug-12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
459820,Crush Crush,18-Oct-16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
310560,DiRT Rally,07-Dec-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
434650,Lost Castle,31-Aug-16,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
393430,Ice Lakes,19-Apr-16,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
200710,Torchlight II,20-Sep-12,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
205100,Dishonored,10-Oct-12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,04-Feb-16,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
300,Day of Defeat: Source,12-Jul-10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
213670,South Park�: The Stick of Truth�,05-Mar-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50130,Mafia II,22-Mar-11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
334230,Town of Salem,15-Dec-14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
319630,Life is Strange�,29-Jan-15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
245620,Tropico 5,23-May-14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
204880,Sins of a Solar Empire: Rebellion,12-Jun-12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
449540,There's Poop In My Soup,14-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
451340,Gold Rush: The Game,13-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,Counter-Strike: Condition Zero,01-Mar-04,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
376210,The Isle,01-Dec-15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
488790,South Park The Fractured But Whole,16-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
542650,OnTheFrontLine,19-Oct-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429660,Tales of Berseria,26-Jan-17,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
35450,Rising Storm/Red Orchestra 2 Multiplayer,13-Sep-11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
313160,Farming Simulator 15,30-Oct-14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
455940,Odd||Even,06-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
447820,Day of Infamy,23-Mar-17,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
286690,Metro 2033 Redux,27-Aug-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
607890,Sword Art Online: Hollow Realization Deluxe Edition,27-Oct-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
251060,Wargame: Red Dragon,17-Apr-14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
375450,NOBUNAGA'S AMBITION: Souzou SengokuRisshiden,23-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657200,Hand Simulator,18-Jul-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
304030,ArcheAge,26-Mar-15,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
311690,Enter the Gungeon,05-Apr-16,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
47410,Stronghold Kingdoms,27-Feb-12,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
42710,Call of Duty: Black Ops - Multiplayer,08-Nov-10,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
592600,PRO EVOLUTION SOCCER 2018 LITE,15-Nov-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24200,DC Universe Online,02-Nov-11,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
627270,Injustice� 2,30-Nov-17,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
236110,Dungeon Defenders II,20-Jun-17,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
438020,AI: Rampage,27-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,Killing Floor,14-May-09,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
365670,Blender,24-Apr-15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
307780,Mortal Kombat X,13-Apr-15,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
42680,Call of Duty: Modern Warfare 3,07-Nov-11,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
108600,Project Zomboid,08-Nov-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
454180,CrazyCars3D,14-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
564710,Soda Dungeon,06-Feb-17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
361420,ASTRONEER,05-Feb-19,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
285190,"Warhammer 40,000: Dawn of War III",27-Apr-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
10180,Call of Duty: Modern Warfare 2,11-Nov-09,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
113200,The Binding of Isaac,28-Sep-11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
287390,Metro: Last Light Redux,27-Aug-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
363890,RPG Maker MV,23-Oct-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357290,Red Lake,25-Mar-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204360,Castle Crashers,26-Sep-12,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
374040,Portal Knights,18-May-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
269950,X-Plane 11,30-Mar-17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
465650,Out of the Park Baseball 18,24-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641990,The Escapists 2,21-Aug-17,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
557400,Midas Gold Plus,01-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
537180,Digimon Masters Online,03-Nov-16,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
215080,WAKFU,18-Sep-14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
289130,Endless Legend,18-Sep-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
302830,BLOCKADE 3D,19-Dec-14,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
8870,BioShock Infinite,25-Mar-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204300,Awesomenauts,01-Aug-12,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
224260,No More Room in Hell,31-Oct-13,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
212160,Vindictus,22-Jun-12,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1
558990,Opus Magnum,07-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3900,Sid Meier's Civilization IV,25-Oct-06,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
589290,Holdfast: Nations At War,21-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
502520,Ultimate General: Civil War,14-Jul-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
550470,NosTale,18-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
609150,STAR OCEAN� - THE LAST HOPE� - 4K & Full HD Remaster,28-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
496460,Life is Feudal: Forest Village,26-May-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
32370,STAR WARS�: Knights of the Old Republic�,05-Sep-09,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
466170,Idling to Rule the Gods,27-May-16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
9450,"Warhammer 40,000: Dawn of War - Soulstorm",05-Mar-08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
203290,America's Army: Proving Grounds,01-Oct-15,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
306020,Bloons TD5,19-Nov-14,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
287450,Rise of Nations: Extended Edition,12-Jun-14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
42960,Victoria II,30-Aug-10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
610120,Little Kite,14-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236690,Blood Bowl 2,22-Sep-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
439350,Kritika Online,28-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
434170,The Jackbox Party Pack 3,17-Oct-16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
370240,NBA 2K16,29-Sep-15,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
427270,Orcs Must Die! Unchained,19-Apr-17,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
2870,X Rebirth,15-Nov-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
446150,GUNS UP!,05-Feb-18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
234630,Project CARS,15-Mar-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
249130,LEGO� MARVEL Super Heroes,15-Nov-13,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
685310,Transport Defender,11-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
226860,Galactic Civilizations III,14-May-15,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
236430,DARK SOULS� II,25-Apr-14,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
47810,Dragon Age: Origins - Ultimate Edition,26-Oct-10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
200260,Batman: Arkham City GOTY,07-Sep-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
238090,Sniper Elite 3,27-Jun-14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
228280,Baldur's Gate: Enhanced Edition,16-Jan-13,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
285920,TerraTech,10-Aug-18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
210770,Sanctum 2,15-May-13,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
268420,Aura Kingdom,01-Jul-14,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1
400,Portal,10-Oct-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
368070,Sniper Ghost Warrior 3,24-Apr-17,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
331470,Everlasting Summer,19-Nov-14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
495910,Dungeon Fighter Online,09-Aug-16,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
312530,Duck Game,04-Jun-15,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
238460,BattleBlock Theater,15-May-14,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
311310,Naval Action,21-Jan-16,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
365960,rFactor 2,12-Nov-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
581600,The Albatross,15-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722060,Dominions 5,27-Nov-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
365360,Battle Brothers,24-Mar-17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
292730,Call of Duty: Infinite Warfare,03-Nov-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70,Half-Life,08-Nov-98,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
388660,Project Tarvotan,25-Sep-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368500,Assassin's Creed Syndicate,18-Nov-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24960,Battlefield: Bad Company 2,02-Mar-10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
225260,Br�tal Legend,26-Feb-13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
211500,RaceRoom Racing Experience,12-Feb-13,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
40970,Stronghold Crusader HD,21-Oct-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
237310,Elsword,02-Jul-14,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1
33230,Assassin's Creed II,04-Mar-10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
333950,Medieval Engineers,19-Feb-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
289650,Assassin's Creed Unity,12-Nov-14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
555830,Vecitas,12-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
474960,Quantum Break,29-Sep-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
391040,F1 2016,18-Aug-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
215280,Secret World Legends,31-Jul-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
666220,CS2D,15-Nov-17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
545580,"GO AWAY, THERE'S KUMIS OVER THERE!",28-Oct-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246620,Plague Inc: Evolved,18-Feb-16,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
42700,Call of Duty: Black Ops,08-Nov-10,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
332310,LEGO� Worlds,07-Mar-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
212070,Star Conflict,27-Feb-13,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
366220,Wurm Unlimited,21-Oct-15,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
282440,Quake Live,17-Sep-14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
299360,Block N Load,30-Apr-15,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
22370,Fallout 3 - Game of the Year Edition,17-Dec-09,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
500,Left 4 Dead,17-Nov-08,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
248390,Craft The World,24-Nov-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
344760,Reign Of Kings,15-Dec-15,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
371660,Far Cry Primal,29-Feb-16,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
203140,Hitman: Absolution,19-Nov-12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
562730,MechDefender,21-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39120,RIFT,01-Mar-11,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1
571740,Golf It!,17-Feb-17,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
619330,Duck Hunting,07-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212200,Mabinogi,06-Dec-12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
355840,Survarium,02-Apr-15,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
554620,Life is Strange: Before the Storm,31-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
526290,MY FIGHT,22-May-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672680,Call of War,21-Oct-17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
274190,Broforce,15-Oct-15,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
9420,Supreme Commander: Forged Alliance,28-Sep-11,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
636480,Ravenfield,18-May-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
268400,Panzer Corps,12-Mar-14,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
110800,L.A. Noire,08-Nov-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
412290,The Dreamlord,13-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221040,Resident Evil 6 / Biohazard 6,21-Mar-13,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
48720,Mount & Blade: With Fire and Sword,03-May-11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
232890,Stronghold Crusader 2,22-Sep-14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39140,FINAL FANTASY VII,04-Jul-13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11020,TrackMania Nations Forever,16-Apr-08,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
388080,Borderless Gaming,23-Jul-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22320,The Elder Scrolls III: Morrowind,16-Jun-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
647830,LEGO� MARVEL Super Heroes 2,14-Nov-17,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
421020,DiRT 4,08-Jun-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3590,Plants vs. Zombies: Game of the Year,05-May-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
460920,Steep,02-Dec-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
678800,SAS: Zombie Assault 4,16-Oct-17,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
463530,Empires of the Undergrowth,01-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
359870,FINAL FANTASY X/X-2 HD Remaster,12-May-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
420360,Spectrum,22-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209000,Batman�: Arkham Origins,24-Oct-13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
578310,BRAIN / OUT,24-Feb-17,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
223830,Xenonauts,16-Jun-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
322110,20XX,16-Aug-17,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
345350,LIGHTNING RETURNS: FINAL FANTASY XIII,10-Dec-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
323580,Jotun,29-Sep-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
280,Half-Life: Source,01-Jun-04,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
326410,Windward,12-May-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17440,Spore: Creepy & Cute Parts Pack,19-Dec-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253900,Knights and Merchants,14-Oct-13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
533340,Captivity,19-Oct-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
271360,Industry Giant 2,14-Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551670,TWIN BROS,29-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
721030,La Tale - Evolved,29-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
311340,METAL GEAR SOLID V: GROUND ZEROES,18-Dec-14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
449140,Istrolid,06-May-16,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
15210,Silent Hunter III,13-Jun-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514900,Observer,15-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
319510,Five Nights at Freddy's,19-Aug-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
552620,ATOM RPG,19-Dec-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900,Earth 2160,01-Apr-06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
286000,Tooth and Tail,12-Sep-17,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
466860,City of God I - Prison Empire,09-Jul-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
420440,Atlantic Fleet,25-Feb-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
650760,???????(Tale of Wuxia:The Pre-Sequel),14-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
491260,Take Thy Throne,05-Jul-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
513570,Wooden House,05-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235900,RPG Maker XP,13-Dec-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293760,Automation - The Car Company Tycoon Game,12-Mar-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238430,Contagion,25-Oct-13,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0
567780,Satellite Repairman,02-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402220,Lift It,20-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
354920,Pester,21-Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397350,Lords of the Realm II,03-Dec-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41500,Torchlight,27-Oct-09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
566050,Zeus + Poseidon,15-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375530,Football Tactics,01-Jun-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473470,Purgatory,22-Jun-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
611790,House Party,30-Jun-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
333640,Caves of Qud,15-Jul-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
313010,Cities XXL,05-Feb-15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
268870,Satellite Reign,27-Aug-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
